State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Virginia,Botetourt,2020,182,179,3,0,0,0,0,69,20,3,0,0,0,182,0,0
Virginia,Bristol City,2020,66,64,2,0,0,0,0,55,40,23,0,0,0,0,66,0
Virginia,Caroline,2020,122,121,1,0,0,0,0,54,45,38,0,0,122,0,0,0
Virginia,Carroll,2020,42,42,0,0,0,0,0,15,13,8,0,0,0,0,0,42
Virginia,Charles,2020,272,270,2,0,0,0,0,67,44,32,0,47,202,0,23,0
Virginia,Chesterfield,2020,228,226,2,0,0,0,0,61,45,34,0,0,200,0,28,0
Virginia,Covington City,2020,91,90,1,0,0,0,0,84,33,10,0,0,0,91,0,0
Virginia,Fairfax,2020,201,181,20,0,0,0,0,66,50,38,1,13,105,0,71,11
Virginia,Fauquier,2020,121,121,0,0,0,0,0,46,44,36,0,0,121,0,0,0
Virginia,Frederick,2020,232,225,7,0,0,0,0,60,44,35,0,0,191,0,41,0
Virginia,Giles,2020,201,153,41,4,3,0,0,200,70,42,0,0,130,71,0,0
Virginia,Hampton City,2020,186,182,4,0,0,0,0,64,44,35,5,4,106,0,68,3
Virginia,Hanover,2020,214,212,2,0,0,0,0,64,45,35,0,0,214,0,0,0
Virginia,Henrico,2020,276,264,12,0,0,0,0,71,46,36,2,0,219,0,54,1
Virginia,Hopewell City,2020,41,41,0,0,0,0,0,18,15,8,0,0,0,0,0,41
Virginia,Loudoun,2020,192,189,3,0,0,0,0,72,44,35,0,13,163,0,16,0
Virginia,Lynchburg City,2020,65,64,1,0,0,0,0,54,36,21,0,0,0,0,65,0
Virginia,Madison,2020,238,236,2,0,0,0,0,54,46,39,0,0,235,0,3,0
Virginia,Norfolk City,2020,203,202,1,0,0,0,0,52,31,16,8,131,0,0,54,10
Virginia,Prince Edward,2020,241,241,0,0,0,0,0,49,44,33,0,0,241,0,0,0
Virginia,Prince William,2020,182,180,2,0,0,0,0,58,44,35,0,1,181,0,0,0
Virginia,Richmond City,2020,273,268,5,0,0,0,0,71,37,24,2,166,0,0,105,0
Virginia,Roanoke,2020,275,260,15,0,0,0,0,65,46,35,2,7,188,0,78,0
Virginia,Rockbridge,2020,233,233,0,0,0,0,0,49,42,31,0,0,213,0,20,0
Virginia,Rockingham,2020,272,269,3,0,0,0,0,61,44,33,0,50,200,0,22,0
Virginia,Salem City,2020,63,61,2,0,0,0,0,66,40,22,0,0,0,0,63,0
Virginia,Stafford,2020,193,192,1,0,0,0,0,54,44,34,0,0,177,0,0,16
Virginia,Suffolk City,2020,121,120,1,0,0,0,0,51,45,39,0,0,121,0,0,0
Virginia,Virginia Beach City,2020,67,65,2,0,0,0,0,57,38,23,0,0,0,0,67,0
Virginia,Winchester City,2020,43,43,0,0,0,0,0,18,14,8,0,0,0,0,0,43
Virginia,Wythe,2020,204,202,2,0,0,0,0,61,45,35,0,0,204,0,0,0
Washington,Adams,2020,242,242,0,0,0,0,0,40,25,12,0,0,0,0,242,0
Washington,Asotin,2020,244,211,32,1,0,0,0,112,53,27,0,0,0,0,244,0
Washington,Benton,2020,243,228,15,0,0,0,0,90,47,31,0,0,106,0,95,42
Washington,Chelan,2020,244,239,5,0,0,0,0,55,33,17,0,0,0,0,244,0
Washington,Clallam,2020,244,241,3,0,0,0,0,59,43,31,0,0,182,0,62,0
Washington,Clark,2020,244,230,14,0,0,0,0,64,43,23,0,0,54,0,190,0
Washington,Columbia,2020,243,243,0,0,0,0,0,50,30,14,0,0,0,0,243,0
Washington,Cowlitz,2020,244,243,1,0,0,0,0,53,26,14,0,0,0,0,244,0
Washington,Franklin,2020,225,224,1,0,0,0,0,54,26,12,0,0,0,0,225,0
Washington,Garfield,2020,244,242,2,0,0,0,0,53,29,13,0,0,0,0,244,0
Washington,Grant,2020,244,243,1,0,0,0,0,53,28,14,0,0,0,0,244,0
Washington,Grays Harbor,2020,244,242,2,0,0,0,0,83,28,17,0,0,0,0,244,0
Washington,Jefferson,2020,218,218,0,0,0,0,0,38,25,17,0,0,0,0,218,0
Washington,King,2020,245,222,21,1,1,0,0,154,50,35,1,40,130,0,74,0
Washington,Kitsap,2020,239,236,3,0,0,0,0,71,28,16,0,0,0,0,239,0
Washington,Kittitas,2020,243,233,10,0,0,0,0,64,34,15,0,0,0,0,243,0
Washington,Klickitat,2020,244,242,2,0,0,0,0,59,25,16,0,0,0,0,244,0
Washington,Lewis,2020,243,243,0,0,0,0,0,38,28,17,0,0,0,0,243,0
Washington,Mason,2020,235,235,0,0,0,0,0,41,29,15,0,0,0,0,235,0
Washington,Okanogan,2020,244,195,49,0,0,0,0,76,57,26,0,0,0,0,244,0
Washington,Pierce,2020,244,218,25,1,0,0,0,103,51,40,0,9,189,0,46,0
Washington,Skagit,2020,187,187,0,0,0,0,0,44,38,19,0,0,71,0,116,0
Washington,Snohomish,2020,244,215,29,0,0,0,0,99,54,28,0,0,0,0,244,0
Washington,Spokane,2020,244,237,7,0,0,0,0,64,45,32,0,0,107,0,112,25
Washington,Stevens,2020,244,199,45,0,0,0,0,87,56,28,0,0,0,0,213,31
Washington,Thurston,2020,244,238,6,0,0,0,0,67,40,23,0,0,109,0,135,0
Washington,Walla Walla,2020,244,235,9,0,0,0,0,70,38,19,0,0,0,0,66,178
Washington,Whatcom,2020,244,204,34,3,3,0,0,182,62,34,0,0,109,103,32,0
Washington,Whitman,2020,244,241,3,0,0,0,0,62,28,13,0,0,0,0,244,0
Washington,Yakima,2020,244,209,35,0,0,0,0,90,54,27,0,0,0,0,243,1
West Virginia,Berkeley,2020,231,220,11,0,0,0,0,76,48,38,0,0,201,0,30,0
West Virginia,Brooke,2020,274,249,25,0,0,0,0,94,48,20,0,0,0,100,87,87
West Virginia,Cabell,2020,234,223,11,0,0,0,0,100,48,37,0,0,198,0,36,0
West Virginia,Gilmer,2020,242,242,0,0,0,0,0,49,43,32,0,0,242,0,0,0
West Virginia,Greenbrier,2020,203,201,2,0,0,0,0,54,45,34,0,0,203,0,0,0
West Virginia,Hancock,2020,274,246,27,1,0,0,0,133,51,36,0,0,185,61,27,1
West Virginia,Harrison,2020,90,84,6,0,0,0,0,78,46,26,0,0,0,0,90,0
West Virginia,Kanawha,2020,275,257,18,0,0,0,0,84,48,37,1,0,210,0,64,0
West Virginia,Marion,2020,58,54,4,0,0,0,0,67,50,28,0,0,0,0,58,0
West Virginia,Marshall,2020,262,254,8,0,0,0,0,61,36,6,0,0,0,175,87,0
West Virginia,Mason,2020,270,259,9,2,0,0,0,113,30,1,0,0,0,270,0,0
West Virginia,Mineral,2020,134,134,0,0,0,0,0,3,1,1,0,0,0,134,0,0
West Virginia,Monongalia,2020,270,256,14,0,0,0,0,90,48,37,0,0,196,47,27,0
West Virginia,Ohio,2020,223,196,26,1,0,0,0,101,51,40,0,0,193,0,30,0
West Virginia,Tucker,2020,237,235,2,0,0,0,0,51,46,37,0,0,236,0,1,0
West Virginia,Wood,2020,274,258,16,0,0,0,0,80,46,35,0,0,199,42,33,0
Wisconsin,Ashland,2020,182,176,6,0,0,0,0,71,44,35,0,0,165,0,17,0
Wisconsin,Brown,2020,182,152,29,1,0,0,0,119,57,37,0,0,84,0,98,0
Wisconsin,Columbia,2020,93,82,7,4,0,0,0,115,58,41,0,0,93,0,0,0
Wisconsin,Dane,2020,182,141,40,1,0,0,0,112,59,41,0,0,71,0,111,0
Wisconsin,Dodge,2020,194,156,36,2,0,0,0,136,58,40,1,0,125,0,57,11
Wisconsin,Door,2020,100,87,10,3,0,0,0,150,54,39,0,0,100,0,0,0
Wisconsin,Eau Claire,2020,182,160,22,0,0,0,0,93,52,39,0,0,84,0,98,0
Wisconsin,Fond du Lac,2020,95,86,7,2,0,0,0,115,49,38,0,0,95,0,0,0
Wisconsin,Forest,2020,182,169,13,0,0,0,0,93,47,38,0,0,155,0,27,0
Wisconsin,Grant,2020,177,147,30,0,0,0,0,81,55,31,0,0,0,0,177,0
Wisconsin,Jefferson,2020,100,87,9,4,0,0,0,136,58,41,0,0,100,0,0,0
Wisconsin,Kenosha,2020,182,145,33,3,1,0,0,197,64,41,0,0,107,0,75,0
Wisconsin,Kewaunee,2020,100,93,7,0,0,0,0,97,47,37,0,0,100,0,0,0
Wisconsin,La Crosse,2020,180,152,28,0,0,0,0,93,55,38,0,0,86,0,94,0
Wisconsin,Manitowoc,2020,85,71,11,3,0,0,0,136,64,39,0,1,84,0,0,0
Wisconsin,Marathon,2020,92,86,6,0,0,0,0,74,49,40,0,0,92,0,0,0
Wisconsin,Milwaukee,2020,183,133,47,2,1,0,0,169,65,40,1,10,101,0,71,0
Wisconsin,Monroe,2020,18,16,2,0,0,0,0,53,53,17,0,0,0,0,18,0
Wisconsin,Oneida,2020,182,179,3,0,0,0,0,72,17,0,0,0,0,182,0,0
Wisconsin,Outagamie,2020,182,149,31,2,0,0,0,126,58,39,0,0,81,3,98,0
Wisconsin,Ozaukee,2020,181,148,30,2,1,0,0,164,58,38,0,0,91,0,90,0
Wisconsin,Racine,2020,93,78,11,3,1,0,0,172,58,40,0,0,93,0,0,0
Wisconsin,Rock,2020,99,90,6,3,0,0,0,105,50,40,0,0,99,0,0,0
Wisconsin,Sauk,2020,182,150,31,1,0,0,0,112,56,39,0,0,80,0,102,0
Wisconsin,Sheboygan,2020,100,83,14,2,1,0,0,159,74,41,0,0,100,0,0,0
Wisconsin,Taylor,2020,244,226,18,0,0,0,0,78,48,37,0,0,212,0,32,0
Wisconsin,Vilas,2020,182,172,10,0,0,0,0,84,47,36,0,0,95,0,87,0
Wisconsin,Walworth,2020,92,80,8,4,0,0,0,136,51,42,0,0,92,0,0,0
Wisconsin,Waukesha,2020,175,132,41,2,0,0,0,129,61,41,0,0,72,0,103,0
Wyoming,Albany,2020,242,175,63,4,0,0,0,136,64,47,0,0,224,0,0,18
Wyoming,Big Horn,2020,182,178,4,0,0,0,0,61,45,39,0,0,182,0,0,0
Wyoming,Campbell,2020,274,232,41,1,0,0,0,117,56,37,0,1,113,0,0,160
Wyoming,Carbon,2020,182,182,0,0,0,0,0,49,22,6,0,121,0,61,0,0
Wyoming,Converse,2020,274,247,27,0,0,0,0,88,50,40,0,0,157,0,13,104
Wyoming,Fremont,2020,182,155,27,0,0,0,0,77,54,45,0,0,169,6,7,0
Wyoming,Johnson,2020,181,172,9,0,0,0,0,61,47,41,0,1,178,0,0,2
Wyoming,Laramie,2020,183,169,14,0,0,0,0,77,48,40,1,0,174,0,3,5
Wyoming,Lincoln,2020,182,178,4,0,0,0,0,54,26,11,0,0,0,0,0,182
Wyoming,Natrona,2020,182,173,9,0,0,0,0,64,48,42,0,0,181,0,1,0
Wyoming,Park,2020,61,61,0,0,0,0,0,28,18,9,0,0,0,0,52,9
Wyoming,Platte,2020,40,37,3,0,0,0,0,59,35,14,0,0,0,0,0,40
Wyoming,Sheridan,2020,182,175,7,0,0,0,0,64,46,40,0,0,175,0,7,0
Wyoming,Sublette,2020,244,190,50,4,0,0,0,129,67,46,0,0,244,0,0,0
Wyoming,Sweetwater,2020,238,178,54,3,2,0,1,1250,64,45,0,5,200,0,1,32
Wyoming,Teton,2020,245,224,15,5,1,0,0,155,50,44,1,0,237,0,7,0
Wyoming,Uinta,2020,237,194,41,2,0,0,0,122,58,44,0,2,225,0,0,10
Wyoming,Weston,2020,182,173,9,0,0,0,0,77,48,40,0,0,170,12,0,0
Alabama,Baldwin,2019,271,237,34,0,0,0,0,80,52,37,0,0,220,0,51,0
Alabama,Clay,2019,107,97,10,0,0,0,0,67,50,30,0,0,0,0,107,0
Alabama,Colbert,2019,263,252,11,0,0,0,0,61,47,37,0,0,228,0,35,0
Alabama,DeKalb,2019,361,324,37,0,0,0,0,90,51,39,0,0,331,0,30,0
Alabama,Elmore,2019,228,208,20,0,0,0,0,100,50,39,0,0,228,0,0,0
Alabama,Etowah,2019,279,232,47,0,0,0,0,90,58,43,0,0,218,0,61,0
Alabama,Houston,2019,280,256,24,0,0,0,0,77,50,35,0,0,208,0,72,0
Alabama,Jefferson,2019,365,157,195,13,0,0,0,150,79,53,0,2,122,4,236,1
Alabama,Lawrence,2019,112,111,1,0,0,0,0,53,38,24,0,0,0,0,112,0
Alabama,Madison,2019,361,255,106,0,0,0,0,93,58,44,0,0,155,0,199,7
Alabama,Mobile,2019,364,258,106,0,0,0,0,80,60,42,0,0,105,16,243,0
Alabama,Montgomery,2019,365,171,193,1,0,0,0,122,67,52,0,0,50,0,314,1
Alabama,Morgan,2019,365,306,59,0,0,0,0,93,54,41,0,0,195,0,170,0
Alabama,Russell,2019,363,268,95,0,0,0,0,84,59,40,0,0,116,0,247,0
Alabama,Shelby,2019,359,308,44,7,0,0,0,119,58,34,0,0,232,127,0,0
Alabama,Sumter,2019,361,335,26,0,0,0,0,64,48,32,0,0,183,10,168,0
Alabama,Tuscaloosa,2019,264,240,24,0,0,0,0,87,50,35,0,0,188,0,76,0
Alaska,Aleutians East ,2019,121,121,0,0,0,0,0,47,22,10,0,0,0,0,121,0
Alaska,Anchorage ,2019,365,289,67,5,4,0,0,160,63,27,8,0,0,0,252,105
Alaska,Bethel ,2019,317,304,11,1,1,0,0,176,31,10,0,0,0,0,186,131
Alaska,Denali ,2019,361,355,4,1,1,0,0,161,44,36,0,0,350,0,11,0
Alaska,Fairbanks North Star ,2019,365,230,96,18,16,1,4,377,103,38,0,13,130,1,215,6
Alaska,Juneau ,2019,362,308,51,3,0,0,0,145,55,20,0,0,0,0,335,27
Alaska,Kenai Peninsula ,2019,118,115,2,1,0,0,0,140,21,8,0,0,0,0,118,0
Alaska,Matanuska-Susitna ,2019,361,295,63,3,0,0,0,127,63,19,0,0,0,0,291,70
Alaska,North Slope ,2019,110,109,1,0,0,0,0,65,11,5,0,0,0,0,110,0
Arizona,Apache,2019,359,358,1,0,0,0,0,59,20,10,0,0,0,0,36,323
Arizona,Cochise,2019,365,266,99,0,0,0,0,97,64,45,0,0,327,0,13,25
Arizona,Coconino,2019,365,289,76,0,0,0,0,80,61,45,0,0,356,0,9,0
Arizona,Gila,2019,365,145,164,50,6,0,0,187,110,60,0,0,254,104,0,7
Arizona,La Paz,2019,364,304,60,0,0,0,0,77,58,44,0,0,360,0,3,1
Arizona,Maricopa,2019,365,66,261,38,0,0,0,147,101,65,0,3,215,0,71,76
Arizona,Mohave,2019,365,358,7,0,0,0,0,69,27,14,0,0,0,0,28,337
Arizona,Navajo,2019,365,294,70,1,0,0,0,112,58,44,0,0,357,0,0,8
Arizona,Pima,2019,365,225,138,2,0,0,0,103,71,47,0,1,261,0,20,83
Arizona,Pinal,2019,365,123,209,21,2,3,7,886,100,63,0,0,168,0,36,161
Arizona,Santa Cruz,2019,362,280,80,2,0,0,0,120,63,31,0,0,0,0,245,117
Arizona,Yavapai,2019,357,299,58,0,0,0,0,87,54,43,0,0,355,0,2,0
Arizona,Yuma,2019,365,265,97,3,0,0,0,129,67,45,0,0,273,0,42,50
Arkansas,Arkansas,2019,118,101,17,0,0,0,0,77,53,30,0,0,0,0,118,0
Arkansas,Ashley,2019,120,103,17,0,0,0,0,67,53,33,0,0,0,0,120,0
Arkansas,Benton,2019,146,120,26,0,0,0,0,83,56,35,0,0,0,0,146,0
Arkansas,Clark,2019,355,347,8,0,0,0,0,67,46,32,0,0,355,0,0,0
Arkansas,Craighead,2019,49,43,6,0,0,0,0,61,53,30,0,0,0,0,49,0
Arkansas,Crittenden,2019,365,290,74,1,0,0,0,101,57,40,0,8,205,0,152,0
Arkansas,Garland,2019,121,93,28,0,0,0,0,75,54,38,0,0,0,0,121,0
Arkansas,Jackson,2019,117,102,15,0,0,0,0,74,54,34,0,0,0,0,117,0
Arkansas,Newton,2019,365,347,18,0,0,0,0,90,47,36,0,0,358,0,7,0
Arkansas,Polk,2019,361,312,48,1,0,0,0,119,54,39,0,0,314,0,47,0
Arkansas,Pulaski,2019,365,235,130,0,0,0,0,79,61,45,0,2,146,0,217,0
Arkansas,Union,2019,241,196,45,0,0,0,0,98,54,35,0,0,0,0,241,0
Arkansas,Washington,2019,365,284,81,0,0,0,0,96,58,43,0,0,207,0,158,0
California,Alameda,2019,365,260,97,8,0,0,0,150,63,41,0,28,175,0,162,0
California,Amador,2019,355,308,45,2,0,0,0,115,51,39,0,0,355,0,0,0
California,Butte,2019,365,224,136,3,2,0,0,173,67,46,0,0,231,0,133,1
California,Calaveras,2019,360,299,60,1,0,0,0,108,58,42,0,0,322,0,35,3
California,Colusa,2019,365,294,71,0,0,0,0,83,59,39,0,0,228,0,83,54
California,Contra Costa,2019,365,292,69,4,0,0,0,129,61,40,0,4,244,0,116,1
California,Del Norte,2019,248,236,12,0,0,0,0,71,43,20,0,0,0,0,248,0
California,El Dorado,2019,365,273,86,6,0,0,0,122,74,43,0,0,355,0,1,9
California,Fresno,2019,365,139,160,64,2,0,0,187,115,60,0,3,259,0,80,23
California,Glenn,2019,362,302,60,0,0,0,0,86,55,40,0,0,277,0,68,17
California,Humboldt,2019,363,353,10,0,0,0,0,65,40,27,2,1,272,0,50,38
California,Imperial,2019,365,125,219,19,2,0,0,185,93,58,0,1,210,0,79,75
California,Inyo,2019,365,232,121,6,2,1,3,638,84,47,0,0,319,0,14,32
California,Kern,2019,365,119,151,87,6,1,1,548,122,67,0,2,260,0,73,30
California,Kings,2019,365,152,172,37,2,0,2,507,105,56,0,0,190,0,103,72
California,Lake,2019,360,360,0,0,0,0,0,50,41,31,0,0,356,0,3,1
California,Los Angeles,2019,365,66,213,57,28,1,0,201,136,71,0,36,197,0,124,8
California,Madera,2019,365,189,163,13,0,0,0,140,84,50,0,0,259,0,67,39
California,Marin,2019,363,337,25,1,0,0,0,133,48,33,0,15,221,0,127,0
California,Mariposa,2019,365,221,130,9,5,0,0,176,84,47,0,0,296,0,68,1
California,Mendocino,2019,361,334,27,0,0,0,0,77,47,33,0,0,229,0,120,12
California,Merced,2019,365,213,145,7,0,0,0,119,79,48,0,0,250,0,113,2
California,Mono,2019,365,270,80,6,0,0,9,3852,81,27,0,0,0,0,305,60
California,Monterey,2019,365,330,34,1,0,0,0,144,50,37,2,0,287,0,62,14
California,Napa,2019,363,330,31,2,0,0,0,119,49,35,2,0,265,0,96,0
California,Nevada,2019,361,273,83,5,0,0,0,122,71,44,0,0,326,0,35,0
California,Orange,2019,365,216,133,15,1,0,0,172,87,48,0,13,262,0,83,7
California,Placer,2019,365,221,134,10,0,0,0,136,77,48,0,2,295,0,66,2
California,Plumas,2019,341,248,88,5,0,0,0,138,68,25,0,0,0,0,341,0
California,Riverside,2019,365,75,170,91,29,0,0,185,147,77,0,0,247,0,70,48
California,Sacramento,2019,365,213,142,10,0,0,0,140,84,46,0,1,240,0,116,8
California,San Benito,2019,365,326,39,0,0,0,0,90,51,38,0,0,347,0,11,7
California,San Bernardino,2019,365,55,177,71,54,8,0,213,169,80,0,16,246,0,96,7
California,San Diego,2019,365,87,253,23,2,0,0,169,93,64,0,2,176,0,184,3
California,San Francisco,2019,365,313,51,1,0,0,0,108,52,36,0,28,172,0,165,0
California,San Joaquin,2019,365,231,122,11,1,0,0,190,80,44,0,3,236,0,109,17
California,San Luis Obispo,2019,365,230,132,3,0,0,0,108,74,46,0,0,282,0,45,38
California,San Mateo,2019,365,327,36,2,0,0,0,122,51,35,0,21,209,0,135,0
California,Santa Barbara,2019,365,286,78,1,0,0,0,105,59,43,0,0,295,0,57,13
California,Santa Clara,2019,365,271,90,4,0,0,0,136,66,41,0,7,218,0,139,1
California,Santa Cruz,2019,365,347,18,0,0,0,0,70,46,35,0,0,262,0,103,0
California,Shasta,2019,364,311,53,0,0,0,0,100,54,42,0,0,352,0,10,2
California,Siskiyou,2019,365,332,29,2,2,0,0,161,49,36,0,0,262,0,103,0
California,Solano,2019,365,290,74,1,0,0,0,119,59,40,0,2,225,0,138,0
California,Sonoma,2019,365,348,17,0,0,0,0,87,44,33,0,3,258,0,94,10
California,Stanislaus,2019,365,201,141,22,1,0,0,177,91,49,0,0,245,0,107,13
California,Sutter,2019,365,239,124,2,0,0,0,110,71,44,0,0,249,0,109,7
California,Tehama,2019,365,282,83,0,0,0,0,93,64,41,0,0,323,0,41,1
California,Trinity,2019,269,246,21,2,0,0,0,113,49,18,0,0,0,0,269,0
California,Tulare,2019,365,127,157,78,2,1,0,280,122,66,0,2,242,0,99,22
California,Tuolumne,2019,358,273,83,2,0,0,0,108,67,43,0,0,358,0,0,0
California,Ventura,2019,365,214,142,9,0,0,0,126,77,46,0,5,284,0,65,11
California,Yolo,2019,365,284,80,1,0,0,0,136,61,41,0,1,279,0,82,3
Colorado,Adams,2019,365,223,141,1,0,0,0,132,64,47,0,48,150,0,87,80
Colorado,Alamosa,2019,107,107,0,0,0,0,0,21,17,9,0,0,0,0,107,0
Colorado,Arapahoe,2019,365,227,132,6,0,0,0,140,80,46,0,0,352,0,13,0
Colorado,Archuleta,2019,363,331,30,2,0,0,0,124,50,31,0,3,186,0,0,174
Colorado,Boulder,2019,365,227,133,5,0,0,0,119,74,47,0,0,269,0,96,0
Colorado,Clear Creek,2019,290,205,84,1,0,0,0,112,67,46,0,0,290,0,0,0
Colorado,Delta,2019,365,339,26,0,0,0,0,80,50,41,0,0,346,0,19,0
Colorado,Denver,2019,365,179,183,2,1,0,0,153,74,51,0,116,151,1,97,0
Colorado,Douglas,2019,361,236,114,10,1,0,0,154,77,46,0,0,304,0,57,0
Colorado,El Paso,2019,365,259,106,0,0,0,0,100,67,45,0,0,345,0,18,2
Colorado,Fremont,2019,32,32,0,0,0,0,0,29,23,13,0,0,0,0,0,32
Colorado,Garfield,2019,365,309,56,0,0,0,0,97,54,44,0,0,363,0,2,0
Colorado,Gilpin,2019,143,117,25,1,0,0,0,115,58,45,0,0,143,0,0,0
Colorado,Gunnison,2019,358,279,78,1,0,0,0,101,61,45,0,0,358,0,0,0
Colorado,Jackson,2019,102,102,0,0,0,0,0,25,13,6,0,0,0,0,102,0
Colorado,Jefferson,2019,365,238,111,16,0,0,0,129,87,46,0,2,363,0,0,0
Colorado,La Plata,2019,365,276,89,0,0,0,0,87,61,44,0,10,326,0,29,0
Colorado,Larimer,2019,365,208,151,6,0,0,0,129,77,48,0,0,337,0,28,0
Colorado,Mesa,2019,364,289,75,0,0,0,0,87,58,44,2,0,309,0,51,2
Colorado,Montezuma,2019,365,280,85,0,0,0,0,97,61,46,0,0,365,0,0,0
Colorado,Pitkin,2019,121,121,0,0,0,0,0,46,19,10,0,0,0,0,12,109
Colorado,Prowers,2019,346,343,3,0,0,0,0,76,28,14,0,0,0,0,0,346
Colorado,Pueblo,2019,126,125,1,0,0,0,0,68,31,20,0,0,0,0,75,51
Colorado,Rio Blanco,2019,365,311,54,0,0,0,0,100,54,44,0,0,321,0,44,0
Colorado,Routt,2019,356,353,2,1,0,0,0,137,27,13,0,0,0,0,0,356
Colorado,San Juan,2019,116,116,0,0,0,0,0,24,14,7,0,0,0,0,116,0
Colorado,San Miguel,2019,113,112,1,0,0,0,0,54,22,11,0,0,0,0,0,113
Colorado,Weld,2019,365,252,110,3,0,0,0,125,69,45,0,0,236,0,129,0
Connecticut,Fairfield,2019,365,262,82,18,3,0,0,161,77,43,0,9,186,0,169,1
Connecticut,Hartford,2019,365,301,59,5,0,0,0,122,55,39,0,26,240,0,98,1
Connecticut,Litchfield,2019,365,342,23,0,0,0,0,97,48,37,0,0,339,0,26,0
Connecticut,Middlesex,2019,205,175,23,6,1,0,0,154,61,41,0,0,205,0,0,0
Connecticut,New Haven,2019,365,280,71,12,2,0,0,159,67,41,0,15,247,0,99,4
Connecticut,New London,2019,364,323,34,7,0,0,0,129,52,37,0,0,200,0,164,0
Connecticut,Tolland,2019,212,187,20,5,0,0,0,126,54,42,0,0,212,0,0,0
Connecticut,Windham,2019,360,344,15,1,0,0,0,105,46,36,0,0,360,0,0,0
Country Of Mexico,BAJA CALIFORNIA NORTE,2019,32,5,19,8,0,0,0,144,117,72,0,0,0,0,0,32
Country Of Mexico,SONORA,2019,358,288,65,5,0,0,0,126,61,43,0,0,358,0,0,0
Delaware,Kent,2019,365,293,72,0,0,0,0,83,58,42,0,0,273,0,92,0
Delaware,New Castle,2019,365,259,103,3,0,0,0,136,68,43,0,7,253,0,105,0
Delaware,Sussex,2019,365,299,66,0,0,0,0,93,58,42,0,0,279,0,86,0
District Of Columbia,District of Columbia,2019,365,242,118,4,1,0,0,157,71,44,0,32,221,0,112,0
Florida,Alachua,2019,364,329,35,0,0,0,0,80,50,35,0,0,273,0,91,0
Florida,Baker,2019,361,341,20,0,0,0,0,77,48,33,0,0,361,0,0,0
Florida,Bay,2019,357,308,49,0,0,0,0,85,54,38,0,0,235,0,122,0
Florida,Brevard,2019,351,336,15,0,0,0,0,90,46,36,0,0,306,0,45,0
Florida,Broward,2019,363,303,60,0,0,0,0,90,54,40,2,9,165,0,187,0
Florida,Citrus,2019,365,337,28,0,0,0,0,80,48,30,0,0,0,8,357,0
Florida,Collier,2019,362,331,31,0,0,0,0,90,50,34,0,0,197,0,165,0
Florida,Columbia,2019,363,294,69,0,0,0,0,90,58,38,0,0,207,0,156,0
Florida,Duval,2019,361,248,112,1,0,0,0,114,64,43,0,0,174,0,187,0
Florida,Escambia,2019,365,290,74,1,0,0,0,101,57,40,0,0,271,0,94,0
Florida,Flagler,2019,270,265,5,0,0,0,0,74,45,34,0,0,270,0,0,0
Florida,Hamilton,2019,349,313,36,0,0,0,0,79,51,31,0,0,0,33,316,0
Florida,Highlands,2019,233,224,9,0,0,0,0,84,46,36,0,0,233,0,0,0
Florida,Hillsborough,2019,365,281,78,6,0,0,0,132,64,42,0,0,211,4,150,0
Florida,Holmes,2019,362,289,73,0,0,0,0,84,56,40,0,0,203,0,159,0
Florida,Indian River,2019,335,324,11,0,0,0,0,90,47,36,0,0,335,0,0,0
Florida,Lake,2019,330,301,28,1,0,0,0,101,50,35,0,0,330,0,0,0
Florida,Lee,2019,365,328,36,1,0,0,0,108,51,36,0,0,251,0,110,4
Florida,Leon,2019,360,275,84,1,0,0,0,119,58,38,0,0,168,0,192,0
Florida,Liberty,2019,351,339,12,0,0,0,0,74,45,33,0,0,351,0,0,0
Florida,Manatee,2019,365,333,30,2,0,0,0,108,49,36,0,0,365,0,0,0
Florida,Marion,2019,365,311,54,0,0,0,0,87,54,38,0,0,236,0,129,0
Florida,Martin,2019,352,323,29,0,0,0,0,84,49,35,0,0,235,0,117,0
Florida,Miami-Dade,2019,363,317,44,2,0,0,0,146,52,38,1,23,150,0,188,1
Florida,Nassau,2019,351,326,25,0,0,0,0,71,46,28,0,0,0,97,254,0
Florida,Okaloosa,2019,363,335,28,0,0,0,0,84,48,36,0,0,342,0,0,21
Florida,Orange,2019,360,321,39,0,0,0,0,93,51,36,1,1,300,0,58,0
Florida,Osceola,2019,364,338,22,4,0,0,0,122,48,34,0,0,364,0,0,0
Florida,Palm Beach,2019,357,321,36,0,0,0,0,93,51,35,0,0,218,0,137,2
Florida,Pasco,2019,365,336,29,0,0,0,0,97,49,36,0,0,365,0,0,0
Florida,Pinellas,2019,365,296,69,0,0,0,0,100,59,40,0,0,213,0,148,4
Florida,Polk,2019,365,314,51,0,0,0,0,100,54,36,0,0,248,2,115,0
Florida,Putnam,2019,352,347,5,0,0,0,0,54,29,17,0,0,0,6,0,346
Florida,Santa Rosa,2019,364,307,57,0,0,0,0,93,57,39,0,0,241,0,123,0
Florida,Sarasota,2019,365,323,42,0,0,0,0,100,52,37,0,0,246,0,119,0
Florida,Seminole,2019,365,322,42,1,0,0,0,110,52,37,0,0,297,0,67,1
